objectid,fire_name,fire_type,landowner,fuel_model
294380,SEA SC2 Mary Jene Koenes Pasture 0117,RX,BIA,000
294381,SEA SW15 0116,RX,BIA,000
294382,BICY Nobles B Rx FY23,RX,NPS,000
294383,SEA SW4 Joe Frank Pasture 0117,RX,BIA,000
294384,SEA AT Lease 0117,RX,Private,000
294385,OCF CPT 45 Rx 0118,RX,USFS,000
294386,RINGER,WF,Tribal,000
294388,SEA CE10 Rx 0118,RX,BIA,000
294390,SEA SW11 Rx 0118,RX,BIA,000
294391,Thompson River 5 RX,RX,USFS,000
294392,Lump Gulch RX,RX,USFS,000
294395,Cedar Park 3 RX,RX,USFS,000
294396,Allenspark Boundary Piles RX,RX,NPS,000
294399,Magic Sky 4 RX,RX,USFS,000
294400,HY 111,WF,Private,000
294407,BELLEGRAVE AV / WINEVILLE AV,WF,Private,000
294408,C-29,RX,USFS,000
294409,Pinewood Legacy Handpiles RX,RX,USFS,000
294411,Cameron Pass Machine Piles RX,RX,USFS,000
294412,RMA Piles RX,RX,USFWS,000
294413,Thompson River 3 RX,RX,USFS,000
294414,Lily Lake RX,RX,NPS,000
294417,Sherwood Creek RX,RX,Private,000
294418,Thompson River 4 RX,RX,USFS,000
294419,Cedar Park 1 RX,RX,USFS,000
294420,Cedar Park 2 RX,RX,USFS,000
294422,Glen Haven 3 RX,RX,USFS,000
294423,James Creek RX,RX,USFS,000
294424,Cameron Peak Machine Piles RX,RX,USFS,000
294426,Forsythe II RX,RX,USFS,000
294437,SEA NE2 Robert Cypress Pasture Rx 0118,RX,BIA,000
294438,12 MILE PILES,RX,USFS,000
294439,1913,WF,Private,000
294440,2023 PNF RX,RX,Private,000
294442,I 15  N/ CENTRAL AV AND HY 74 OFRP,WF,Private,000
294443,Dave Maines Field,WF,NPS,000
294444,BISON,WF,BIA,000
294445,OSF CPT 21/45P Rx 0118,RX,USFS,000
294447,7720 RD,WF,Private,000
294449,Baker Bay ,WF,USFS,000
294450,OSF CPT 23/24 Rx 0118,RX,USFS,000
294451,LAC-021140,WF,Private,000
294453,LIMONITE,WF,Private,000
294455,Butler Hollow RX,RX,USFS,000
294456,A1 Mountain RX,RX,USFS,000
294457,RANGE,WF,Private,000
294458,OKMULGEE CREEK,WF,BIA,000
294459,Windmill/Bald Mesa RX,RX,USFS,000
294461,Horsepark RX,RX,USFS,000
294462,Natural Tank Rx,RX,USFS,000
294463,Bly Pit RX,RX,USFS,000
294464,RED CEDAR,WF,Private,000
294465,LAC-021311,WF,Private,000
294466,LAC-021309,WF,Private,000
294467,CHERRY RD,WF,Private,Timber (Litter and Understory)
294468,LAC-021334,WF,Private,000
294469,PFC10,WF,Private,000
294472,N RAMONA BL /N STATE ST,WF,Private,000
294474,Ring,WF,BLM,000
294478,LAC-021545,WF,Private,000
294479,Red River 0307,WF,Private,Short Grass (1 foot)
294480,VERBENA DR  DHSP,WF,Private,000
294481,LAC-021540,WF,Private,000
294482,JULIAN DR  DHSP,WF,Private,000
294492,LAC-021882,WF,Private,000
294493,N STATE ST  SANJ,WF,Private,000
294497,LAC-022055,WF,Private,000
294501,INDIAN ST / SUNNYMEAD BL,WF,Private,000
294502,KAT,WF,Tribal,000
294505,Road 98 Piles,RX,USFS,000
294507,DILLON RD OFRP  / HY 86S,WF,Private,000
294508,CORNER POST 2,WF,Private,000
294509,CUCHARA PILES,RX,USFS,000
294511,SARAH MONROE,RX,BIA,000
294512,LAKE ROAD,WF,Private,000
294513,North Warners Piles RX,RX,BLM,000
294514,2023 Job Corps Support,RX,Private,000
294515,E BRYANT ST  BAN,WF,Private,000
294516,Wasson Timber Sale Piles,RX,USFS,000
294518,LAC-022193,WF,Private,000
294521,2023 TFD Barksdale AFB RX,RX,Private,000
294522,Entrance Road,RX,State,000
294524,Murray 23,RX,State,000
294525,D-6 West Escudilla Piles,RX,USFS,000
294527,LAC-022332,WF,Private,000
294530,LAWSON,WF,BIA,000
294531,SUNNYMEAD BL  MOVA,WF,Private,000
294533,CHICKASAWHAY BB 355 East   RX,RX,USFS,000
294534,Doyle Williams 2,WF,USFS,000
294536,BIENVILLE Site Prep Comp 201  RX,RX,USFS,000
294537,HOLLY SPRINGS BB 142  RX,RX,USFS,000
294538,BIENVILLE CPT 77   RX,RX,USFS,000
294539,Doyle WIlliams 3,WF,USFS,000
294540,DeSoto BB 9370 SE  RX,RX,USFS,000
294542,HOLLY SPRINGS BB 140  RX,RX,USFS,000
294543,BIENVILLE Site Prep SS 13  001   RX,RX,USFS,000
294544,Doyle Williams,WF,USFS,000
294546,BOB HOPE DR / RANCHO LAS PALMAS DR,WF,Private,000
294547,Brown Pond ,WF,USFS,000
294549,2023 AZ-ASF RX/Fuels Projects,RX,Private,000
294550,EXA ELY RD  TEM,WF,Private,000
294553,SHNF C 104 RX,RX,USFS,000
294554,2023 TRINITY CO PILE RX,RX,USFS,000
294558,LIMONITE,WF,Private,000
294562,HY 74  W/ ELLIS AV,WF,Private,000
294563,OSF Big Camp CPT 14/118 Rx 0120,RX,USFS,000
294564,LBJ Ball Knob C 21/22 RX,RX,USFS,000
294565,LBJ Tadra C 31 RX,RX,USFS,000
294566,SYCAMORE,WF,Private,000
294567,SMR Port Leon Rx 0120,RX,Private,000
294568,C-53 54 55,RX,USFS,000
294569,Research Piles RX,RX,USFWS,000
294570,LITTLE CREEK,WF,Private,000
294571,10 x 10 burn Pile Tiak WC,RX,USFS,000
294572,ANF BU 254 Rx 0120,RX,USFS,000
294573,LEE CREEK,WF,Private,000
294574,COURT ST  HIGHLAND_CITY,RX,Private,000
294576,MILL CREEK,WF,NPS,000
294577,INDIO BL / CLINTON ST,WF,Private,000
294578,MARY WALKER,RX,BIA,000
294579,DE SOTO BB 6315  RX,RX,USFS,000
294580,CHICKASAWHAY CPT 379  RX,RX,USFS,000
294581,Ensign Gulch Piles,RX,USFS,000
294582,TUMBLEWEED,WF,Private,000
294586,66,WF,Private,000
294587,UXO,WF,BIA,000
294589,LAWSON,WF,BIA,000
294592,STEWART LANE,WF,Private,000
294593,ELISA MORRIS 1,RX,BIA,000
294594,COUCH,WF,Private,000
294595,Bat,WF,USFS,000
294597,OKTSR-FY23-RX-PRAIRIE-RIDGE,RX,Private,000
294598,SHED,WF,BIA,000
294599,Happy,WF,USFS,000
294601,MARKET CT / AVE 44,WF,Private,000
294602,BIG PINES RX,WF,USFS,000
294607,SOTOL,WF,BLM,000
294608,396,WF,USFS,000
294612,HY 60  W/ PERRIS BL ONRP,WF,Private,000
294613,LAC-024054,WF,Private,000
294614,LIMONITE AV  JRPV,WF,Private,000
294615,LAC-024074,WF,Private,000
294616,E NUEVO RD / MURRIETA RD,WF,Private,000
294626,PACKARD ST / MISSION BL,WF,Private,000
294628,LAC-024512,WF,Private,000
294633,TYLER ST  COAC,WF,Private,000
294641,LAC-024605,WF,Private,000
294651,LAC-024587,WF,Private,000
294655,BICY Nobles C Rx FY23,RX,NPS,000
294657,LOW GAP 2,WF,Private,000
294663,LAC-024812,WF,Private,000
294665,SEA NW5 Pauletta Bowers Pasture Rx 0121,RX,BIA,000
294666,2023 PARLIN VMP,RX,State,000
294668,PONY,WF,Tribal,000
294671,SEA NW1 Catlen Tommie Pastures Rx 0121,RX,BIA,000
294672,RANCHO CALIFORNIA RD  TEM,WF,Private,000
294674,BORDER 3,WF,BLM,000
294675,WETLANDS RX,RX,USFWS,000
294676,TUNA,WF,County,000
294680,SEA CE22 Todd Johns Rx 0120,RX,BIA,000
294681,SEA CE10 Rx 0119,RX,BIA,000
294683,C-26  RX BURN,RX,DOE,000
294684,SEA NW 1 and 2 Rx 0119,RX,BIA,000
294685,SEA CE17 Todd Johns Rx 0120,RX,BIA,000
294686,OLIVER ST / CACTUS AV,WF,Private,000
294690,LBJ Comp 62/63 RX,RX,USFS,000
294691,AVE 48  / VAN BUREN ST,WF,Private,000
294692,LBJ Ball Knob Comp 41 RX,RX,USFS,000
294693,LAC-025075,WF,Private,000
294694,LAC-025124,WF,Private,000
294695,LAC-025147,WF,Private,000
294699,STANLEY RD  AGUA,WF,Private,000
294700,COLLIER AV  LELS,WF,Private,000
294708,PACIFIC AV / CENTER ST,WF,Private,000
294714,MISSION LAKES BL / SANTA CRUZ RD,WF,Private,000
294715,FREEWAY,WF,Private,000
294716,CYPRESS ST / PALM AV,RX,Private,000
294717,OPAL ST / MISSION BL,WF,Private,000
294722,HY 111  / WHEELER ST,WF,Private,000
294732,3 CORNERS,WF,Tribal,000
294736,W NUEVO RD  PERR,WF,Private,000
294737,GRAPEFRUIT BL / AVE 49,WF,Private,000
294738,learning,WF,Private,000
294740,APPLEBLOSSOM LN / ALESSANDRO BL,WF,Private,000
294752,24TH AV / NEIGHBOURS BL,WF,Private,000
294754,LAC-026333,WF,Private,000
294757,JETTY,WF,State,000
294758,NUEVO RD  NUEV,WF,Private,000
294762,DILLON RD / AVE 48,WF,BIA,000
294766,MARKET,WF,Private,000
294767,ANCHOR,WF,City,000
294768,CORKILL RD  DHSP,WF,Private,000
294772,Delta,WF,USFS,000
294773,LAC-026777,WF,Private,000
294780,FD0100002,WF,City,000
294781,BICY Calstone Rx FY23,RX,NPS,000
294786,FD0100001,WF,Private,000
294787,FD0100003,WF,Private,000
294788,204 Main St,WF,Private,000
294789,WASHINGTON ST  PDES,WF,Private,000
294790,Saturday,WF,USFS,000
294791,Beaver,WF,Private,000
294793,Walker 0343,WF,Private,Short Grass (1 foot)
294795,E DAWES ST /N PERRIS BL,WF,Private,000
294801,WILLIAM HANEY,RX,BIA,000
294802,FOOTHILL,WF,Private,000
294807,2023 Chugach NF ABCD Misc and FA,WF,State,000
294811,BIG PINES RX,RX,USFS,000
294813,BELL,WF,Private,000
294814,ANF Sherwood Creek C 87 RX,RX,USFS,000
294816,Grimes 0346,WF,Private,Timber (Litter and Understory)
294817,CORKSCREW,WF,State,000
294819,Inform Test2a,RX,USFS,000
294824,SCOTTIAGO RX,RX,USFS,000
294825,HY 111  / HAYES ST,WF,Private,000
294826,FRONTAGE RD E/W NUEVO RD,WF,Private,000
294827,GEORGETOWN COMPOUND RX,RX,USFS,000
294828,CONEJO DR  MENI,WF,Private,000
294829,LAC-027486,WF,Private,000
294830,LAC-027493,WF,Private,000
294831,INTERSTATE,WF,Private,000
294832,LAC-027568,WF,Private,000
294842,ALVIN HARJO,RX,BIA,000
294844,DE SOTO BB 1564 EAST  RX,RX,USFS,000
294845,ANF BU 247 Rx 0124,RX,USFS,000
294847,URBAN AV  LVIL,WF,Private,000
294848,ACADEMY - TEST CALL,WF,Private,000
294849,LAC-028064,WF,Private,000
294850,Sandy Creek Piles,RX,USFWS,000
294852,FY2023 MSR RX Burn Support,RX,USFWS,000
294854,FY23 Georgia Interagency Burn Team Support,RX,Private,000
294856,Highway,WF,BIA,000
294859,FY23 Georgia Interagency Burn Team,RX,Private,000
294860,TRIANGLE,WF,Private,000
294861,NICUT,WF,Tribal,000
294862,LAC-028275,WF,Private,000
294863,FY23 Chattahoochee-Oconee ABCD Misc.,WF,Private,000
294864,FY23 Chattahoochee-Oconee Fuels Module,RX,Private,000
294865,FY23 Chattahoochee-Oconee RX Support,RX,Private,000
294867,SLIDER,WF,Tribal,000
294868,FY23 SRF Klamath Basin NPL RX Contract Support,RX,Private,000
294871,LAC-028573,WF,Private,000
294879,PATTERSON,WF,Private,000
294880,BRYANT,WF,Private,000
294881,RIVERVIEW 2,WF,Private,000
294884,LAC-028820,WF,Private,000
294885,AVENIDA ALEENAH   COAC,WF,Private,000
294889,CLAY,WF,Private,000
294890,Bombing Range 2,WF,USFS,000
294891,445 Vehicle ,WF,USFS,000
294892,LBJ RX unit 3 ,RX,USFS,000
294893,SHNF Comp 102 RX,RX,USFS,000
294895,Gay Sharp Piles Rx,RX,USFS,000
294897,14TH AV  BLYT,WF,Private,000
294898,RX DEER FLAT 2023 NWR PRESCRIBED FIRE,RX,USFWS,000
294899,County Road,WF,Private,000
294901,STUMP,WF,USFS,000
294905,Smoke 019 ,WF,Private,000
294907,0022 NE,WF,USFS,000
294908,Robin Drive,WF,Private,Short Grass (1 foot)
294910,N REDLANDS AV / TURQUOISE DR,WF,Private,000
294913,SEA SC6 Joe Benji Osceola Pasture Rx0124,RX,BIA,000
294915,SEA NW 5 Pauletta Bowers Pasture Rx 0124,RX,BIA,000
294916,OSF CPT 90-2 Rx  0124,RX,USFS,000
294917,ANF BU 77 Rx 0124,RX,USFS,000
294918,SEA NE5 Rx 0125,RX,BIA,000
294919,SEA NE 2/3 Rx 0124,RX,BIA,000
294921,UPD Piles 23,RX,BLM,000
294923,AVE 66  / HY 111,WF,Private,000
294930,CLASSIC,WF,Private,000
294932,LAC-030071,WF,Private,000
294934,LAC-030112,WF,Private,000
294935,N SANDERSON AV /W ESPLANADE AV,WF,Private,000
294936,ALESSANDRO,WF,Private,000
294939,VICTOR,WF,Private,000
294941,FRETWELL,WF,Private,000
294942,Olustee Beach ,WF,USFS,000
294943,OCF CPT 102/103 Rocky Point Rx  0126,RX,USFS,000
294944,AVE 48  / VAN BUREN ST,WF,Private,000
294947,FRONT WHEEL,WF,Private,000
294948,SMR BU 307/308 Rx 0126,RX,USFWS,000
294949,LAC-030381,WF,Private,000
294950,Rear Wheel,WF,Private,000
294952,OCF CPT 104 Shanty Pond 0126,RX,USFS,000
294953,SEA CW 31/32 Rx 0126,RX,BIA,000
294954,REEVES SLOUGH,WF,Private,000
294955,BCP Calstone Rx 0126,RX,NPS,000
294956,DREW CT  MOVA,WF,Private,000
294957,E ESPLANADE AV /S SAN JACINTO AV,WF,Private,000
294958,MITCHELL DR / GRAPEFRUIT BL,WF,Private,000
294960,DIAZ RD / WINCHESTER RD,WF,Private,000
294961,SKELETON PILES,RX,USFS,000
294962,SEA WUI 12 Rx 0126,RX,BIA,000
294964,18TH AV / INTAKE BL,WF,Private,000
294966,RX - Blue Mountain,RX,USFS,000
294967,RX - Cow Camp,RX,USFS,000
294968,RX - Salt Spring,RX,USFS,000
294969,Yamaha Fire,WF,Private,000
294970,IMPERIAL,WF,Private,000
294971,RX - Flats Footes,RX,USFS,000
294972,Airey Lake ,WF,USFS,000
294973,RX - Miller Mine,RX,USFS,000
294974,RX - Huckleberry,RX,USFS,000
294975,Vicksburg FY2023 RX ,RX,NPS,000
294976,RX - Beaver Dam,RX,USFS,000
294977,RX - McNabb,RX,USFS,000
294978,RX - Whigg Ridge,RX,USFS,000
294984,RX - Starr Mountain,RX,USFS,000
294987,Telegraph Unit 171N,RX,USFS,000
294988,TULE PEAK RD / SKYCREST TRL,WF,Private,000
294989,Pantheon RX,RX,USFS,000
294990,Pocketville Road Fire,WF,Private,Timber (Grass and Understory)
294991,EAGLE,WF,Private,000
294995,LAC-030874,WF,Private,000
294996,Flicker,WF,Private,000
294998,RIDGE,WF,Private,000
295000,Warner,WF,BLM,000
295001,STICE,WF,Private,000
295002,ECHOLS,WF,Private,000
295004,MARGARITA,WF,Private,000
295006,1ST,WF,Private,000
295007,S STATE ST  SANJ,WF,Private,000
295011,LAC-031335,WF,Private,000
295012,LAC-031314,WF,Private,000
295013,LAC-031363,WF,Private,000
295014,AVE 66  / GRAPEFRUIT BL,WF,Private,000
295015,LAC-031452,WF,Private,000
295016,ANF BU 44/45 Rx 0127,RX,USFS,000
295018,OCF CPT 260 Rx 0127,RX,USFS,000
295019,OCF CPT 102/103 Rocky Point Rx  0127,RX,USFS,000
295020,OCF CPT 104 Shanty Pond Rx 0127,RX,USFS,000
295021,ANF BU 301/302  Rx 0127,RX,USFS,000
295022,N 22ND ST / 22ND ST OFRP,WF,Private,000
295023,GRAPEFRUIT,WF,Private,000
295024,SEA NC4 Sunshine Frank Rx 0127,RX,BIA,000
295025,C-128,RX,USFS,000
295027,C-122/123,RX,USFS,000
295028,C-126 FM,RX,USFS,000
295029,MIR FMU 9.3 Rx 0127,RX,Private,000
295030,S STATE ST /W 7TH ST,WF,Private,000
295032,SEA NC6 Moses Jumper Jr Rx 0127,RX,BIA,000
295035,LAC-031540,WF,Private,000
295038,CN Open Pond 7,RX,USFS,000
295039,TL Hubbard Barbaree Creek,RX,USFS,000
295041,C-131,RX,USFS,000
295042,LAGUNA SECA,WF,Private,000
295043,CN Miller Creek 09,RX,USFS,000
295045,BIENVILLE COMP 29  RX,RX,USFS,000
295046,HOMOCHITTO BB 31  RX,RX,USFS,000
295048,Vickburg FY 2023 RX 2,RX,NPS,000
295049,CHICKASAWHAY CPT 356/375  RX,RX,USFS,000
295050,KARL,WF,Private,000
295051,ROCKRIDGE RD  JRPV,WF,Private,000
295052,ABH-UNIT,RX,Private,000
295054,LAC-031795,WF,Private,000
295062,OSF CPT 21-45P Rx 0127,RX,USFS,000
295063,SMR BU 322/323 Rx 0127,RX,USFWS,000
295064,DALE KILER RD / 7TH ST,WF,Private,000
295065,ELEVATOR,WF,Private,000
295066,BCP Calstone Rx 0127,RX,NPS,000
295070,Cass 0363,WF,Private,Timber (Litter and Understory)
295071,DCNF C 16/17/18/19 RX,RX,USFS,000
295072,Holder RX,RX,Private,000
295073,Morris 0364,WF,Private,Medium Logging Slash
295074,LBJ RX unit 12/22,RX,USFS,000
295076,SCOTTS VALLEY RD  LAKEPORT,WF,Private,000
295077,AVENAL ST  PHELAN,WF,Private,000
295078,VILLAGE,WF,Private,000
295080,Juniper ,WF,USFS,000
295081,MCLAUGHLIN RD / GEARY ST,WF,Private,000
295082,I 10  E/ COTTONWOOD SPRINGS RD OFRP,WF,Private,000
295083,CONTOUR AV / MAURICE ST,WF,Private,000
295084,LAC-032146,WF,Private,000
295086,Branch,WF,Private,000
295088,LAC-032269,WF,Private,000
295091,CRAMS,WF,Private,000
295093,HALL,WF,Private,000
295097,LAC-032671,WF,Private,000
295101,MISSION BL  JRPV,WF,Private,000
295103,ANF BU 20 Rx 0128,RX,USFS,000
295105,ANF BU 202 Rx 0128,RX,USFS,000
295106,TL Mann Hunter Camp Blocks A-B,RX,USFS,000
295107,APQ Rec Area 5 Rx 0128,RX,DOD,000
295108,Nova Brewer ,WF,USFS,000
295109,S DILLON AV  SANJ,WF,Private,000
295110,C-148 BLK 7  RX EN,RX,USFS,000
295111,CN Yellow River South 02,RX,USFS,000
295112,Garland North RX AP,RX,USFS,000
295113,OSF CPT 1 Rx 0128,RX,USFS,000
295115,HY 111  / CLEVELAND ST,WF,Private,000
295116,STAFFORD,WF,BIA,000
295117,N MAIN ST  LELS,WF,Private,000
295118,SEA Dudda Shop N Unit 1-2 Rx 0128,RX,Tribal,000
295119,SEA WUI 12 Rx 0128,RX,BIA,000
295120,NORTH GOODMAN,WF,BIA,000
295121,BIENVILLE C222 Long Leaf Release  RX,RX,Private,000
295122,2023 AZ RX Burns,RX,Private,000
295124,GLENCLIFF WIND DAMAGE,WF,USFS,000
295125,CN Miller Creek 08,RX,USFS,000
295128,FY23 STF RX D54 HUD,RX,USFS,000
295129,SUNNYMEAD BL / INDIAN ST,WF,Private,000
295130,MILLER,WF,Private,000
295135,DESOTO BB 6359  RX,RX,USFS,000
295136,BART,WF,Private,000
295137,FLAG,WF,Private,000
295138,Vicksburg FY 2023 RX 3,RX,NPS,000
295139,VAN BUREN ST  THER,WF,Private,000
295141,BOATER,WF,USFS,000
295142,Range 46-47 ,WF,USFS,000
295147,Gasline RD,WF,State,000
295155,PIERCE,WF,BIA,000
295156,STATER BROTHERS MARKET YUCAIPA_CITY,RX,Private,000
295158,GRAPEFRUIT BL / AIRPORT FRONTAGE RD,WF,Private,000
295159,SPIDER,WF,Private,000
295162,LAC-033706,WF,Private,000
295167,DILLON RD / AVE 48,WF,BIA,000
295169,E COMMONWEALTH AV / GIRARD ST,WF,Private,000
295171,ALLEY,WF,Private,000
295172,Alpine Lane,WF,Private,Short Grass (1 foot)
295173,HY 111  / SHIELDS RD,WF,Private,000
295174,LAC-033988,WF,Private,000
295175,Squirrel Creek ,WF,DOD,000
295178,PARK AV  PERR,WF,Private,000
295179,SEA SW9 Rx 0129,RX,BIA,000
295180,SEA SE1 Rx 0129,RX,BIA,000
295181,LAC-034079,WF,Private,000
295182,DISK,WF,Private,000
295185,PIGEON PASS RD / HEMLOCK AV,WF,Private,000
295187,E 2ND ST MARKETPLACE  / HIGHLAND SPRINGS AV,WF,Private,000
295188,WALLACE ST / MISSION BL,WF,Private,000
295189,LAC-034290,WF,Private,000
295190,LIMONITE,WF,Private,000
295191,OAK,WF,Private,000
295193,GREEN MOUNTAIN RX,RX,USFS,000
295195,SHAY,WF,Private,000
295197,TELL,WF,Private,000
295199,SOUTH,WF,Private,000
295206,COLLIER AV / CENTRAL AV,WF,Private,000
295207,CAMINO DEL SOL  / CAMPANULA WY,WF,Private,000
295211,LAC-034907,WF,Private,000
295212,KIRKLIE,WF,Private,000
295214,RX - Marys Little Piney,RX,USFS,000
295216,RX - Seed Orchard,RX,USFS,000
295217,SEA WUI 12 Rx 0130,RX,BIA,000
295218,RX - Rough Creek A,RX,USFS,000
295219,SEA SW20 Rx 0130,RX,BIA,000
295220,RX - McCamey Ridge,RX,USFS,000
295223,MILTON PL  RANM,WF,Private,000
295224,RX - Hasking Creek,RX,USFS,000
295225,Long Leaf,WF,USFS,000
295226,RX - Stillhouse,RX,USFS,000
295227,Klamath RD Piles RX,RX,USFS,000
295228,RX - Sylco Ridge,RX,USFS,000
295229,RX - Sylco Campground,RX,USFS,000
295232,HIGHWAY 18,WF,State,000
295241,WILLIAMS ROAD,WF,Private,000
295247,LINDA,WF,Private,000
295249,REAL WIND,WF,Private,000
295250,OKSLR-FY23-RX-UNIT-D,RX,Private,000
295252,70 MM428,WF,Private,000
295253,SUMMIT TRAIL,WF,Private,000
295254,OKSLR-FY23RX-HEADQUARTERS-UNIT,RX,USFWS,000
295255,ELM TREE,WF,Private,000
295257,GAVILAN MEDOWS,WF,Private,000
295259,GREENFIELD,WF,Private,000
295261,THP // CHUMBERS,WF,Private,000
295262,BICY Perocchi A Rx FY23,RX,NPS,000
295264,Seely,WF,Private,000
295265,FY 2023 UAS Module-Chattahoochee Oconee NF,RX,Private,000
295266,KILMER,WF,USFS,000
295270,I5  N/ HWY 165 OVERPASS,WF,Private,000
295271,SHAY,WF,Private,000
295273,ORANGE,WF,Private,000
295276,Hemenway Rx,WF,NPS,000
295277,NEES,WF,Private,000
295278,Rogers Spring Rx,RX,NPS,000
295279,E ESPLANADE AV  SANJ,WF,Private,000
295281,S SHERIFF AV  SANJ,WF,Private,000
295285,SHERMAN RD  MENI,WF,Private,000
295287,LAC-035912,WF,Private,000
295288,13TH ST  HIGHLAND_CITY,RX,Private,000
295293,GLEN,WF,Private,000
295294,SEA CW2 CW4 Rx 0131,RX,BIA,000
295295,Neptune RX,RX,USFS,000
295297,Coil RX,RX,USFS,000
295298,SEA SC3 Andre Jumper Rx 0131,RX,BIA,000
295300,Trinchera Ranch Piles,RX,Private,000
295303,Rainbow Gulch Piles,RX,USFS,000
295306,Spearfish Work Center RX,RX,USFS,000
295311,Collins RX,RX,USFS,000
295313,BUCHANAN ST  LELS,WF,Private,000
295314,SUNSET,WF,Private,000
295315,OAK FLAT PILE BURN,RX,USFS,000
295316,SUNSET,WF,Private,000
295317,LOCUST,WF,Private,000
295321,EMELITA ST  PERR,WF,Private,000
295323,CREEK,WF,State,000
295325,Country,WF,USFS,000
295329,MELISSA LN / 16TH AV,WF,Private,000
295336,DEL ROSA DR / BASELINE ST,RX,Private,000
295339,JUMPER WIRE,WF,Private,000
295342,SAN DIMAS RX,RX,USFS,000
295343,MONTEREY AV / RAMON RD,WF,Private,000
295349,LAC-036886,WF,Private,000
295353,W RAMSEY ST  BAN,WF,Private,000
295356,HY 111   RANM,WF,Private,000
295362,AVE 66  / LINCOLN ST,WF,Private,000
295364,PALM DR / 20TH AV,WF,Private,000
295369,MCCALL BL / SHERMAN RD,WF,Private,000
295370,HY 111  / JEFFERSON ST,WF,Private,000
295371,JACKSON,WF,Private,000
295375,LAC-037429,WF,Private,000
295382,OSF CPT 44/49 Rx 0201,RX,USFS,000
295387,Fairground,WF,Private,000
295389,BEAR,WF,State,000
295390,REPEAT,WF,Private,000
295391,DAY ST  MOVA,WF,Private,000
295395,THREE SISTERS,WF,USFS,000
295402,STATE ST  CRESCENT_CITY_N,WF,Private,000
295405,WRZ Piles RX,RX,USFS,000
295416,FAIRBANKS,WF,USFWS,000
295417,Baca Grande POA Pile,RX,Private,000
295418,LAC-037842,WF,Private,000
295419,SEA SC 1 Eric Cypress RX 0201,RX,BIA,000
295420,APQ Rec Area 1 Rx 0131,RX,DOD,000
295421,OAKWOOD,WF,Private,000
295422,APQ Rec Area 5 Rx 0131,RX,DOD,000
295423,SEA SW 3 Bull Pasture Rx 0201,RX,BIA,000
295424,Willow IRTC Pile RX - D6,RX,USFS,000
295428,DUQUESNE,WF,Private,000
295429,SEA Radio Tower Unit Rx 0201,RX,Tribal,000
295430,Trash Pile ,WF,USFS,000
295432,LAC-038092,WF,Private,000
295434,SNOW,WF,Private,000
295435,VALYERMO RX BURN,RX,Private,000
295436,MILL CREEK RX BURN,RX,USFS,000
295439,WAITE ST  WILD,WF,Private,000
295440,LAC-038196,WF,Private,000
295441,DOLORES AV / BROADWAY,WF,Private,000
295445,FILLMORE,WF,BIA,000
295446,LAC-038347,WF,Private,000
295448,HY 111  / WHEELER ST,WF,Private,000
295449,LIMONITE,WF,Private,000
295450,LAC-038455,WF,Private,000
295453,COUNTRY VILLAGE RD AND MISSION BL OFRP  / HY 60  E,WF,Private,000
295456,GRAPEFRUIT BL / AVE 49,WF,Private,000
295459,CALHOUN ST  INDO,WF,Private,000
295460,JOHN F KENNEDY DR  MOVA,WF,Private,000
295464,LAC-038633,WF,Private,000
295465,LAC-038704,WF,Private,000
295466,ANF BU 34/41 Rx 0202,RX,USFS,000
295469,LAC-038796,WF,Private,000
295471,LAC-038773,WF,Private,000
295473,AVE 68  / LINCOLN ST,WF,Private,000
295474,CAVALIER,WF,Private,000
295476,TOBACCO RX,RX,USFS,000
295477,AVE 66  / LINCOLN ST,WF,Private,000
295478,CROSBY,WF,State,000
295487,Tokyo ,WF,BIA,000
295493,HASKELL RD / MONTEREY AV,WF,Private,000
295496,I 15  N/ CENTRAL AV AND HY 74 ONRP,WF,Private,000
295500,JOHN BOAT,WF,Private,000
295505,VAN BUREN BL  WOOD,WF,Private,000
295506,LINCOLN,WF,Private,000
295509,HY 111  / AVE 66,WF,Private,000
295510,NW 256 AVE,WF,Private,000
295513,Mazama Piles RX,RX,USFS,000
295514,Warner Wetlands,RX,BLM,000
295516,POTATO SHED,WF,State,000
295517,MOONSHINE CA-TNF-74,WF,Private,000
295519,THP // Guy,WF,Private,000
295524,CHAPARRAL FIRE,WF,Private,000
295525,TRIMBLE,WF,Private,000
295529,Gull,WF,USFS,000
295530,BUENA VISTA AV  DHSP,WF,Private,000
295536,LONGVUE RD  SKYV,WF,Private,000
295537,JEDEDIAH SMITH RD / TEMECULA PY,WF,Private,000
295539,PENN,WF,BLM,000
295540,PUMPKIN,WF,Private,000
295541,SEA SC 4 Clifton Billie 0202,RX,BIA,000
295542,CHONTE,WF,State,000
295543,SEA CE 26 Rx 0202,RX,BIA,000
295544,MARSH,WF,Private,000
295549,LEE LN  COAC,WF,Private,000
295557,LAC-039566,WF,Private,000
295560,MAIN,WF,Private,000
295562,INDUSTRIAL PL  INDO,WF,Private,000
295565,ELGAR,WF,Private,000
295566,LAC-039742,WF,Private,000
295568,LAC-039851,WF,Private,000
295569,LAC-039852,WF,Private,000
295572,LAC-039955,WF,Private,000
